ts_ms,volume,energy_ratio,rel_dist_mm,delta_mm,phase_vel_mm_per_frame,power_thr,avg_power,min_power,max_power,power_pass,freq_used_1st,freq_used_2nd
1773844568769,15,0.000000,9.835947,-0.033175,-0.011098,15000.0,1346874.000,169541.250,3180861.500,10,10,6
1773844568787,15,0.000000,9.792820,-0.038104,-0.018342,15000.0,1030235.125,46785.957,2272738.500,10,10,9
1773844568811,15,0.000000,9.743284,0.011737,-0.015507,15000.0,933229.438,41701.125,1912280.000,10,10,8
1773844568830,15,0.000000,9.758542,0.009882,-0.016968,15000.0,872490.813,87438.594,1898590.250,10,10,8
1773844568854,15,0.000000,9.758542,0.001643,-0.009604,15000.0,918489.000,130864.125,1846461.750,10,10,8
1773844568874,15,0.000000,9.758542,-0.024204,-0.007809,15000.0,908031.188,133619.328,1748761.250,10,10,4
1773844568898,15,0.000000,9.727077,-0.008302,-0.001849,15000.0,906454.813,120556.359,1740880.625,10,10,7
1773844568918,15,0.000000,9.727077,-0.002731,-0.004743,15000.0,921322.438,107136.570,1818628.375,10,10,8
1773844568921,15,0.000000,9.727077,0.001030,-0.006513,15000.0,956373.250,98500.930,1980738.750,10,10,7
1773844568941,15,0.000000,9.727077,0.009313,-0.004979,15000.0,993695.000,73401.289,2211701.250,10,10,8
1773844568963,15,0.000000,9.727077,0.025608,0.004983,15000.0,1058608.625,59387.297,2413831.000,10,10,9
1773844568982,15,0.000000,9.760367,-0.030751,0.000494,15000.0,1110013.500,41964.922,2678453.000,10,10,8
1773844569000,15,0.000000,9.720391,0.003111,0.001662,15000.0,1183548.750,46709.320,2955291.750,10,10,9
1773844569033,15,1.000000,9.720391,0.007718,0.003000,15000.0,1302116.000,90340.945,3452437.750,10,10,8
1773844569045,15,1.000000,9.720391,0.008295,0.002796,15000.0,1429150.625,121312.141,3898655.500,10,10,7
1773844569067,15,1.000000,9.720391,-0.003831,-0.003092,15000.0,1535150.500,133101.922,4265242.500,10,10,6
1773844569089,15,1.000000,9.720391,-0.008393,0.001380,15000.0,1582599.750,122279.297,4428606.000,10,10,7
1773844569108,15,1.472514,9.720391,-0.012725,-0.001787,15000.0,1644149.500,120403.375,4614249.500,10,10,8
1773844569126,15,1.472514,9.703848,-0.007495,-0.004830,15000.0,1691415.250,119604.195,4759195.000,10,10,7
1773844569150,15,1.472514,9.703848,-0.011902,-0.008869,15000.0,1703062.500,110553.430,4807307.000,10,10,7
1773844569173,15,1.472514,9.688375,-0.012672,-0.010638,15000.0,1677007.125,87823.883,4773389.000,10,10,8
1773844569191,15,1.463339,9.671902,-0.013909,-0.011741,15000.0,1622135.875,63805.648,4640831.500,10,10,8
1773844569216,15,1.463339,9.653820,-0.007589,-0.010713,15000.0,1591405.125,50243.973,4547539.500,10,10,7
1773844569233,15,1.463339,9.653820,-0.002223,-0.009659,15000.0,1606860.500,48968.430,4556065.500,10,10,8
1773844569234,15,1.463339,9.653820,-0.006448,-0.008568,15000.0,1610650.750,47524.559,4498714.500,10,10,7
1773844569257,15,1.463339,9.653820,0.011436,-0.003746,15000.0,1647186.375,58886.215,4541793.500,10,10,9
1773844569279,15,1.451849,9.668687,-0.015767,-0.004118,15000.0,1670272.875,120543.367,4906424.000,10,10,9
1773844569301,15,1.451849,9.648190,0.006518,-0.001297,15000.0,1648252.000,138105.109,4879038.000,10,10,5
1773844569322,15,1.451849,9.648190,0.009246,0.000997,15000.0,1612134.750,137037.688,5040280.000,10,10,7
1773844569345,15,1.451849,9.648190,-0.000855,0.002116,15000.0,1767413.125,143416.828,5459820.500,10,10,6
1773844569362,15,1.439319,9.648190,0.000063,-0.000159,15000.0,1900507.250,145988.203,5829176.000,10,10,6
1773844569383,15,1.439319,9.648190,-0.000218,0.002951,15000.0,1951426.125,147044.688,5971356.500,10,10,6
1773844569406,15,1.439319,9.648190,-0.009081,-0.000169,15000.0,1949278.375,149090.453,5948245.000,10,10,7
1773844569428,15,1.439319,9.648190,-0.011099,-0.004238,15000.0,1948499.000,153849.797,5907531.000,10,10,6
1773844569451,15,1.445383,9.633760,-0.002434,-0.004554,15000.0,1952546.375,159459.609,5868206.000,10,10,6
1773844569468,15,1.445383,9.633760,-0.000566,-0.004680,15000.0,1946948.250,163761.109,5823360.000,10,10,7
1773844569491,15,1.445383,9.633760,-0.004779,-0.005592,15000.0,1939782.500,167611.953,5771592.000,10,10,8
1773844569514,15,1.445383,9.633760,-0.004713,-0.004718,15000.0,1968135.500,172192.297,5832664.000,10,10,7
1773844569535,15,1.454279,9.633760,-0.002730,-0.003044,15000.0,1984928.000,175954.703,5884855.500,10,10,7
1773844569555,15,1.454279,9.633760,-0.008244,-0.004206,15000.0,2009925.375,178911.422,6022773.500,10,10,5
1773844569556,15,1.454279,9.633760,-0.008906,-0.005874,15000.0,1999214.875,180529.078,6077018.000,10,10,7
1773844569574,15,1.454279,9.633760,-0.008448,-0.006608,15000.0,2004672.125,180683.656,6189060.500,10,10,6
1773844569597,15,1.454279,9.633760,-0.003184,-0.006302,15000.0,2017010.375,182050.344,6279132.500,10,10,6
1773844569619,15,1.464413,9.633760,0.000407,-0.005675,15000.0,2037805.250,183291.891,6373510.000,10,10,8
1773844569640,15,1.464413,9.633760,-0.000127,-0.004052,15000.0,2059553.750,184604.734,6442829.000,10,10,8
1773844569664,15,1.464413,9.633760,-0.004506,-0.003172,15000.0,2089119.875,184564.766,6516914.000,10,10,7
1773844569685,15,1.464413,9.633760,-0.006798,-0.002841,15000.0,2111910.000,183736.000,6563671.500,10,10,8
1773844569708,15,1.474066,9.633760,-0.005255,-0.003256,15000.0,2048112.250,180810.609,6361169.000,10,10,7
1773844569729,15,1.474066,9.633760,0.000126,-0.003312,15000.0,2005439.125,180912.297,6221210.000,10,10,7
1773844569749,15,1.474066,9.633760,-0.004104,-0.004107,15000.0,1986633.125,181949.250,6103852.500,10,10,7
1773844569770,15,1.474066,9.633760,-0.005326,-0.004271,15000.0,1978960.375,180954.453,6060643.500,10,10,8
1773844569792,15,1.473534,9.633760,0.010057,-0.000900,15000.0,1937607.500,179520.672,5968383.500,10,10,7
1773844569815,15,1.473534,9.646834,-0.019448,-0.003739,15000.0,1890881.000,175656.188,6259505.500,10,10,7
1773844569838,15,1.473534,9.621552,0.488448,0.093925,15000.0,1279332.000,33143.652,3698284.750,10,10,5
1773844569876,15,1.473534,10.256535,-0.001908,0.094365,15000.0,1592831.125,33620.832,5003677.000,10,10,7
1773844569907,15,1.204795,10.256535,-0.033734,0.088683,15000.0,944717.125,24924.760,2631779.750,10,10,7
1773844569908,15,1.204795,10.212680,0.005016,0.087675,15000.0,922711.125,21528.936,2722539.500,10,10,7
1773844569925,15,1.204795,10.212680,-0.001363,0.091292,15000.0,919467.438,21139.771,2716549.000,10,10,8
1773844569937,15,1.204795,10.212680,0.002514,-0.005895,15000.0,916173.188,21242.369,2700936.750,10,10,7
1773844569956,15,1.204795,10.212680,-0.002595,-0.006032,15000.0,916304.375,21306.588,2689061.750,10,10,9
1773844569974,15,1.002697,10.212680,0.002055,0.001125,15000.0,914229.500,21474.535,2679102.250,10,10,7
1773844569995,15,1.002697,10.212680,-0.000339,0.000054,15000.0,915225.500,21540.857,2680426.750,10,10,7
1773844570011,15,1.002697,10.212680,0.003341,0.000995,15000.0,913051.125,21679.043,2672275.750,10,10,8
1773844570028,15,1.002697,10.212680,0.002170,0.000926,15000.0,912556.063,21603.998,2683788.000,10,10,6
1773844570047,15,0.841696,10.212680,-0.001406,0.001164,15000.0,911300.125,21437.191,2696414.750,10,10,8
1773844570068,15,0.841696,10.212680,-0.002055,0.000342,15000.0,913387.000,20758.605,2722850.500,10,10,6
1773844570090,15,0.841696,10.212680,-0.000068,0.000396,15000.0,914991.500,20416.678,2746144.750,10,10,7
1773844570108,15,0.841696,10.212680,0.000114,-0.000249,15000.0,915955.438,20187.299,2752119.000,10,10,8
1773844570132,15,0.713177,10.212680,-0.000951,-0.000873,15000.0,918706.813,19880.566,2761974.500,10,10,9
1773844570153,15,0.713177,10.212680,0.001795,-0.000233,15000.0,918947.125,19480.807,2763255.750,10,10,6
1773844570174,15,0.713177,10.212680,0.001254,0.000429,15000.0,919566.313,19842.332,2767564.250,10,10,7
1773844570196,15,0.713177,10.212680,-0.000275,0.000387,15000.0,921390.313,19911.885,2771848.750,10,10,8
1773844570197,15,0.713177,10.212680,-0.000797,0.000205,15000.0,918706.438,20008.150,2765263.500,10,10,8
1773844570218,15,0.610600,10.212680,0.001747,0.000745,15000.0,914606.563,20517.275,2753395.250,10,10,8
1773844570240,15,0.610600,10.212680,-0.001833,0.000019,15000.0,913464.688,20733.961,2753287.250,10,10,7
1773844570261,15,0.610600,10.212680,-0.001180,-0.000468,15000.0,911525.375,21022.805,2744699.500,10,10,6
1773844570282,15,0.610600,10.212680,-0.057229,-0.011858,15000.0,948574.188,29400.523,2791850.250,10,10,6
1773844570303,15,0.606638,10.138282,-0.112622,-0.034224,15000.0,1964238.375,229642.219,3558491.500,10,10,9
1773844570326,15,0.606638,9.991873,-0.001641,-0.034901,15000.0,2332679.750,270581.625,4327525.500,10,10,7
1773844570344,15,0.606638,9.991873,-0.001199,-0.034774,15000.0,2332363.250,269708.781,4327606.000,10,10,7
1773844570365,15,0.606638,9.991873,-0.001116,-0.034761,15000.0,2333504.750,269277.969,4335930.500,10,10,6
1773844570386,15,0.706357,9.991873,0.000189,-0.023278,15000.0,2337593.500,268378.656,4339184.000,10,10,7
1773844570411,15,0.706357,9.991873,-0.002261,-0.001205,15000.0,2337863.750,268062.656,4344106.000,10,10,7
1773844570432,15,0.706357,9.991873,-0.005077,-0.001893,15000.0,2343221.500,266832.281,4343893.500,10,10,7
1773844570453,15,0.706357,9.991873,-0.001239,-0.001901,15000.0,2347876.250,266557.063,4348579.500,10,10,6
1773844570478,15,0.790827,9.991873,0.000487,-0.001580,15000.0,2348272.000,266450.063,4355733.000,10,10,6
1773844570494,15,0.790827,9.991873,-0.001938,-0.002006,15000.0,2348826.500,266364.719,4352661.500,10,10,7
1773844570514,15,0.790827,9.991873,-0.000960,-0.001746,15000.0,2347853.750,266313.094,4348613.500,10,10,6
1773844570515,15,0.790827,9.991873,-0.002506,-0.001231,15000.0,2342203.500,265653.469,4343256.000,10,10,6
1773844570536,15,0.790827,9.991873,0.000813,-0.000821,15000.0,2342051.750,265986.500,4347670.000,10,10,7
1773844570558,15,0.858797,9.991873,-0.000505,-0.001019,15000.0,2339936.250,266300.813,4350086.000,10,10,7
1773844570578,15,0.858797,9.991873,0.000513,-0.000529,15000.0,2337625.250,266307.594,4356030.000,10,10,6
1773844570604,15,0.858797,9.991873,-0.001093,-0.000556,15000.0,2330463.000,266287.250,4347206.000,10,10,6
1773844570620,15,0.858797,9.991873,-0.000069,-0.000068,15000.0,2328386.500,266733.063,4344716.500,10,10,6
1773844570643,15,0.912697,9.991873,0.000016,-0.000228,15000.0,2322250.500,266148.844,4333637.000,10,10,6
1773844570665,15,0.912697,9.991873,-0.002648,-0.000656,15000.0,2318862.250,267403.938,4315779.000,10,10,6
1773844570686,15,0.912697,9.991873,0.000915,-0.000576,15000.0,2318747.000,268573.813,4310436.000,10,10,5
1773844570707,15,0.912697,9.991873,0.001040,-0.000149,15000.0,2315887.750,269087.156,4303909.000,10,10,6
1773844570730,15,0.954969,9.991873,0.000269,-0.000082,15000.0,2313502.750,270123.188,4283499.500,10,10,7
1773844570750,15,0.954969,9.991873,-0.000481,-0.000181,15000.0,2318866.500,270667.781,4285711.500,10,10,7
1773844570775,15,0.954969,9.991873,0.000427,0.000434,15000.0,2319945.500,271735.688,4276217.500,10,10,6
1773844570792,15,0.954969,9.991873,-0.000881,0.000075,15000.0,2325460.750,273218.813,4267834.000,10,10,6
1773844570814,15,0.988593,9.991873,-0.001097,-0.000353,15000.0,2331303.750,276653.344,4261178.500,10,10,7
1773844570836,15,0.988593,9.991873,0.001647,-0.000077,15000.0,2343500.000,280013.656,4257566.000,10,10,7
1773844570837,15,0.988593,9.991873,-0.000608,-0.000102,15000.0,2363853.500,280867.719,4301973.500,10,10,7
1773844570859,15,0.988593,9.991873,-0.001668,-0.000521,15000.0,2384534.750,279518.188,4335837.000,10,10,5
1773844570878,15,0.988593,9.991873,-0.002448,-0.000835,15000.0,2391118.500,282912.156,4343182.500,10,10,7
1773844570900,15,1.016608,9.991873,0.004435,0.000271,15000.0,2403754.250,289513.375,4356611.500,10,10,7
1773844570921,15,1.016608,9.991873,-0.002017,-0.000461,15000.0,2416204.000,290282.438,4340063.500,10,10,6
1773844570944,15,1.016608,9.991873,-0.006929,-0.001726,15000.0,2410079.000,289995.906,4301688.000,10,10,9
1773844570965,15,1.016608,9.991873,-0.016720,-0.004736,15000.0,2395659.250,293536.938,4344963.500,10,10,7
1773844570984,15,1.035720,9.970137,0.003997,-0.003447,15000.0,2387439.500,288030.344,4325111.500,10,10,6
1773844571011,15,1.035720,9.970137,-0.019475,-0.008229,15000.0,2270479.750,282783.594,4344046.000,10,10,6
1773844571030,15,1.035720,9.944818,-0.001555,-0.008136,15000.0,2179635.500,283675.969,4258335.500,10,10,8
1773844571054,15,1.035720,9.944818,0.002548,-0.006241,15000.0,2164869.750,277136.844,4285239.000,10,10,8
1773844571074,15,1.051285,9.944818,-0.006470,-0.004191,15000.0,2151891.750,271760.313,4375369.000,10,10,9
1773844571093,15,1.051285,9.944818,-0.016436,-0.008278,15000.0,2173177.000,274480.219,4381856.000,10,10,5
1773844571116,15,1.051285,9.923452,-0.008125,-0.006008,15000.0,2155869.000,269772.031,4350618.000,10,10,9
1773844571135,15,1.051285,9.923452,0.014056,-0.002885,15000.0,2106688.000,270064.469,4392331.000,10,10,9
1773844571156,15,1.070586,9.941726,0.010329,-0.001329,15000.0,2092376.000,265333.094,4523785.500,10,10,9
1773844571157,15,1.070586,9.955154,-0.023986,-0.004832,15000.0,2109342.250,283532.531,4520686.500,10,10,7
1773844571176,15,1.070586,9.923973,-0.003437,-0.002233,15000.0,2000822.000,274557.625,4321664.500,10,10,8
1773844571198,15,1.070586,9.923973,-0.004168,-0.001441,15000.0,2021609.875,273826.781,4271874.000,10,10,9
1773844571221,15,1.070586,9.923973,-0.000590,-0.004370,15000.0,2005020.000,282560.031,4132564.500,10,10,9
1773844571243,15,1.087417,9.923973,0.008094,-0.004817,15000.0,1817473.500,265861.781,4250726.000,10,10,9
1773844571264,15,1.087417,9.923973,0.010553,0.002090,15000.0,1739982.500,106665.375,4425363.500,10,10,9
1773844571284,15,1.087417,9.937692,0.034668,0.009712,15000.0,1560842.500,142681.031,4428173.000,10,10,9
1773844571306,15,1.087417,9.982760,-0.020123,0.006520,15000.0,1557774.625,245817.781,4596895.500,10,10,8
1773844571328,15,1.099266,9.956601,0.025700,0.011779,15000.0,1494614.250,126608.180,4432091.500,10,10,8
1773844571349,15,1.099266,9.990011,-0.017478,0.006664,15000.0,1490194.375,110595.523,4489954.000,10,10,8
1773844571367,15,1.099266,9.967290,0.010669,0.006687,15000.0,1271526.250,106015.461,3411726.750,10,10,7
1773844571389,15,1.099266,9.981159,0.088785,0.017511,15000.0,1127741.000,26584.223,2814083.750,10,10,8
1773844571412,15,1.106615,10.096581,0.101772,0.041890,15000.0,1096225.625,101338.359,2763152.750,10,10,8
1773844571432,15,1.106615,10.228884,0.010788,0.038907,15000.0,996877.750,36994.543,2581708.750,10,10,7
1773844571453,15,1.106615,10.242908,0.006195,0.043642,15000.0,953385.813,18417.311,2342745.000,10,10,7
1773844571475,15,1.106615,10.242908,-0.048537,0.031801,15000.0,982397.938,15593.524,2318946.500,10,10,8
1773844571476,15,1.106615,10.179811,0.104448,0.034933,15000.0,983632.500,49461.926,2352885.250,10,10,8
1773844571497,15,1.107583,10.315593,0.067127,0.028004,15000.0,866360.813,35668.355,2320909.500,10,10,7
1773844571519,15,1.107583,10.402858,0.194858,0.064818,15000.0,777984.438,60272.535,2207190.500,10,10,7
1773844571541,15,1.107583,10.656173,0.062038,0.075987,15000.0,698215.813,20192.363,1950771.750,10,10,7
1773844571562,15,1.107583,10.736822,0.198378,0.125370,15000.0,722850.563,40414.492,2076071.250,10,10,7
1773844571583,15,1.112658,10.994713,-0.032457,0.097989,15000.0,714934.813,53426.984,2121022.250,10,10,8
1773844571605,15,1.112658,10.952519,0.150207,0.114605,15000.0,687049.750,45658.367,1985660.125,10,10,9
1773844571626,15,1.112658,11.147788,0.094291,0.094491,15000.0,688500.875,11231.239,1894866.875,9,9,8
1773844571646,15,1.112658,11.270367,0.057077,0.093499,15000.0,698878.750,17199.635,2029796.625,10,10,7
1773844571668,15,1.107239,11.344566,-0.011098,0.051604,15000.0,700440.250,6456.299,2099996.000,9,9,8
1773844571689,15,1.107239,11.330138,-0.004016,0.057292,15000.0,693688.313,4824.554,2093013.125,9,9,6
1773844571710,15,1.107239,11.330138,-0.011021,0.025047,15000.0,695175.688,14162.846,2079853.250,9,9,7
1773844571730,15,1.107239,11.315811,-0.001054,0.005978,15000.0,690589.438,21159.840,2007580.125,10,10,7
1773844571751,15,1.110671,11.315811,0.001742,-0.005089,15000.0,683008.688,14168.284,1945339.875,9,9,7
1773844571776,15,1.110671,11.315811,-0.020245,-0.006919,15000.0,690601.063,31336.855,2032535.125,10,10,7
1773844571796,15,1.110671,11.289493,-0.127273,-0.031570,15000.0,707832.188,14722.189,2131179.250,9,9,7
1773844571797,15,1.110671,11.124037,0.035182,-0.022330,15000.0,676449.063,20264.658,2002722.875,10,10,7
1773844571818,15,1.110671,11.169774,0.023449,-0.017429,15000.0,678566.313,8098.689,2061060.625,9,9,7
1773844571841,15,1.112956,11.200258,-0.024491,-0.022676,15000.0,674995.313,14530.248,1924470.375,9,9,7
1773844571858,15,1.112956,11.168420,-0.204828,-0.059592,15000.0,700868.375,34354.816,2000063.375,10,10,8
1773844571883,15,1.112956,10.902143,-0.003309,-0.034799,15000.0,678489.813,22650.535,1967713.875,10,10,9
1773844571904,15,1.112956,10.902143,0.043743,-0.033087,15000.0,675912.125,20781.535,1900341.500,10,10,7
1773844571925,15,1.117222,10.959009,0.050070,-0.027763,15000.0,688511.438,43959.684,1987086.750,10,10,7
1773844571946,15,1.117222,11.024099,0.021613,-0.018542,15000.0,671412.500,24066.414,1902080.250,10,10,8
1773844571966,15,1.117222,11.052197,-0.159949,-0.009566,15000.0,675715.375,43279.883,1912077.500,10,10,8
1773844571987,15,1.117222,10.844263,0.128622,0.016820,15000.0,670897.000,40023.555,1916201.750,10,10,7
1773844572012,15,1.114895,11.011472,0.132420,0.034555,15000.0,668808.313,35932.980,1955617.375,10,10,8
1773844572030,15,1.114895,11.183619,-0.396528,-0.054764,15000.0,608899.625,55443.602,1902850.375,10,10,8
1773844572049,15,1.114895,10.668132,-0.365143,-0.132116,15000.0,548170.063,48337.422,1801853.125,10,10,8
1773844572071,15,1.114895,10.193445,-0.101894,-0.120505,15000.0,453935.281,60884.453,2089024.375,10,10,7
1773844572095,15,1.117219,10.060983,-0.200953,-0.186420,15000.0,303288.813,74609.000,971961.938,10,10,6
1773844572115,15,1.117219,9.799744,-0.555121,-0.323928,15000.0,245698.750,27646.092,668926.375,10,10,6
1773844572116,15,1.117219,9.078087,-2.314250,-0.707472,15000.0,189961.391,56400.570,405299.875,10,10,6
1773844572139,15,1.117219,6.069562,-4.415793,-1.517602,15000.0,189358.516,21230.072,491857.219,10,10,6
1773844572155,15,1.117219,0.329031,-3.051746,-2.107573,15000.0,129384.344,50732.367,260391.172,10,10,7
1773844572182,15,1.120649,-3.638239,-3.739252,-2.815233,15000.0,136166.094,18449.500,493509.969,10,10,8
1773844572203,15,1.120649,-8.499268,-3.785548,-3.461318,15000.0,107628.938,11405.212,196346.250,9,9,6
1773844572221,15,1.120649,-13.420479,-3.055369,-3.609542,15000.0,98142.586,33396.340,301587.313,10,10,6
1773844572243,15,1.120649,-17.392460,-3.246490,-3.375681,15000.0,286627.094,7013.994,1333731.750,7,7,5
1773844572263,15,1.102048,-21.612896,-3.298522,-3.425036,15000.0,354604.719,28837.125,1126080.250,10,10,6
1773844572284,15,1.102048,-25.900974,-1.796274,-3.036440,15000.0,420077.281,51408.137,1033350.375,10,10,7
1773844572305,15,1.102048,-28.236130,-1.542943,-2.587920,15000.0,937687.500,72709.305,5066185.000,10,10,8
1773844572327,15,1.102048,-30.241957,-1.526659,-2.282177,15000.0,1473633.500,95852.117,7033200.000,10,10,6
1773844572348,15,1.177264,-32.226612,-1.308057,-1.894491,15000.0,1511339.625,130008.016,5802653.500,10,10,7
1773844572374,15,1.177264,-33.927086,-0.970026,-1.428792,15000.0,1339377.125,101216.172,6627127.000,10,10,7
1773844572394,15,1.177264,-35.188118,-0.681997,-1.205936,15000.0,1544436.125,108785.203,8017285.500,10,10,6
1773844572414,15,1.177264,-36.074715,-0.690465,-1.035441,15000.0,1500845.250,27429.668,5843389.000,10,10,7
1773844572437,15,1.211913,-36.972321,-0.674135,-0.864936,15000.0,1322453.000,10942.382,3707062.250,9,9,8
1773844572438,15,1.211913,-37.848694,-0.494464,-0.702217,15000.0,1490915.250,51968.008,5914287.000,10,10,7
1773844572454,15,1.211913,-38.491497,-0.312683,-0.570749,15000.0,1597164.750,109392.172,7500140.500,10,10,7
1773844572480,15,1.211913,-38.897987,-0.158390,-0.466028,15000.0,1599277.000,153030.391,7978868.500,10,10,8
1773844572501,15,1.211913,-39.103893,0.008796,-0.326175,15000.0,1646392.750,169539.203,8335981.000,10,10,6
1773844572525,15,1.326934,-39.103893,0.360922,-0.119164,15000.0,1040430.938,140927.031,3840979.750,10,10,5
1773844572540,15,1.326934,0.000000,1.514793,0.282687,15000.0,431275.438,59332.309,1533566.375,10,10,8
1773844572561,15,1.326934,0.000000,2.119932,0.769210,15000.0,1004773.313,26250.066,4019357.250,10,10,8
1773844572582,15,1.326934,0.000000,1.787080,1.158304,15000.0,2275138.750,194788.344,11150084.000,10,10,6
1773844572609,15,1.282576,0.000000,3.344975,1.825540,15000.0,1403934.500,39614.488,6654872.500,10,10,6
1773844572629,15,1.282576,4.348468,4.829464,2.719249,15000.0,758783.563,40884.293,3293793.250,10,10,7
1773844572649,15,1.282576,10.626772,6.004297,3.617150,15000.0,495946.031,15856.284,2313161.000,10,10,5
1773844572670,15,1.282576,18.432358,6.609755,4.515114,15000.0,252077.938,5642.281,1019070.875,9,9,6
1773844572692,15,1.252487,27.025040,7.403859,5.638470,15000.0,77479.945,4022.169,252534.984,8,8,7
1773844572712,15,1.252487,36.650055,8.955430,6.760561,15000.0,37608.992,3848.052,136023.531,7,7,6
1773844572732,15,1.252487,48.292114,8.222167,7.439101,15000.0,48896.605,4903.781,152137.047,8,8,7
1773844572753,15,1.252487,58.980930,8.032228,7.844687,15000.0,60864.582,4840.320,225749.969,7,7,6
1773844572754,15,1.252487,69.422829,8.133558,8.149448,15000.0,34151.301,3612.444,119979.055,5,5,4
1773844572775,15,1.225610,79.996452,9.005148,8.469707,15000.0,17147.107,4143.175,45570.922,4,4,3
1773844572796,15,1.225610,91.703140,9.175986,8.513818,15000.0,12162.436,2722.773,31800.586,3,3,2
1773844572821,15,1.225610,103.631920,-0.200622,6.829259,15000.0,8158.903,1758.991,24028.514,1,1,1
1773844572842,15,1.225610,103.371109,0.164188,5.255652,15000.0,8317.922,1421.191,27365.508,1,1,1
1773844572863,15,1.205438,103.584557,-0.139607,3.601018,15000.0,8983.128,1175.911,25919.844,1,1,1
1773844572884,15,1.205438,103.403069,0.336541,1.867297,15000.0,8128.095,1939.144,26834.238,1,1,1
1773844572907,15,1.205438,103.840569,0.328445,0.097789,15000.0,8487.012,1743.304,24573.623,1,1,1
1773844572927,15,1.205438,104.267548,0.291644,0.196242,15000.0,8214.251,1309.155,26664.535,1,1,1
1773844572948,15,1.186662,104.646683,0.235762,0.210557,15000.0,8265.743,710.509,29902.199,2,2,1
1773844572970,15,1.186662,104.953171,0.040555,0.246589,15000.0,9036.756,316.625,31033.393,2,2,1
1773844572992,15,1.186662,105.005890,-0.083724,0.162536,15000.0,9536.496,439.872,28943.002,3,3,1
1773844573012,15,1.186662,104.897049,-0.370341,0.022779,15000.0,9832.901,1718.147,37716.352,3,3,1
1773844573033,15,1.176921,104.415604,0.277492,0.019949,15000.0,9612.327,1575.849,38032.500,2,2,1
1773844573054,15,1.176921,104.776344,-0.100808,-0.047365,15000.0,10310.112,1163.530,40477.691,3,3,1
1773844573075,15,1.176921,104.645294,-0.247728,-0.105022,15000.0,9690.304,215.909,46478.633,2,2,1
1773844573076,15,1.176921,104.323250,0.493694,0.010462,15000.0,9401.913,170.106,38706.445,2,2,1
1773844573096,15,1.176921,104.965050,-0.014517,0.081627,15000.0,9785.128,434.956,42066.383,1,1,1
1773844573118,15,1.167883,104.946175,-0.036932,0.018742,15000.0,9349.116,238.146,37695.023,1,1,1
1773844573141,15,1.167883,104.898163,-0.131310,0.012642,15000.0,9095.899,567.517,36154.199,1,1,1
1773844573161,15,1.167883,104.727463,0.037685,0.069724,15000.0,9256.438,245.568,39094.926,1,1,1
1773844573182,15,1.167883,104.776451,-0.130849,-0.055184,15000.0,9226.733,140.901,37454.996,1,1,1
1773844573206,15,1.159307,104.606346,0.040798,-0.044121,15000.0,9359.875,342.479,39301.887,1,1,1
1773844573222,15,1.159307,104.659386,-0.066050,-0.049945,15000.0,9168.449,1114.520,32240.119,2,2,1
1773844573248,15,1.159307,104.573517,-0.238321,-0.071347,15000.0,9672.925,578.078,33995.133,2,2,1
1773844573265,15,1.159307,104.263702,-0.147164,-0.108317,15000.0,10126.773,217.882,27138.852,2,2,1
1773844573289,15,1.155782,104.072388,0.087871,-0.064573,15000.0,10288.771,398.676,28188.367,2,2,1
1773844573311,15,1.155782,104.186623,-0.023686,-0.077470,15000.0,10746.442,370.578,24959.367,3,3,2
1773844573332,15,1.155782,104.155830,0.095673,-0.045126,15000.0,10760.376,42.328,24389.086,4,4,2
1773844573353,15,1.155782,104.280205,0.195606,0.041660,15000.0,10221.821,182.306,32150.477,2,2,1
1773844573375,15,1.151452,104.534492,-0.018004,0.067492,15000.0,10466.597,340.009,30269.939,3,3,2
1773844573396,15,1.151452,104.511086,-0.057104,0.038497,15000.0,11084.771,576.634,24704.945,3,3,2
1773844573397,15,1.151452,104.436852,0.097863,0.062807,15000.0,10976.001,773.479,22446.580,3,3,2
1773844573418,15,1.151452,104.564072,-0.012499,0.041173,15000.0,10397.447,927.690,24194.637,3,3,2
1773844573436,15,1.151452,104.547821,0.067944,0.015640,15000.0,10119.757,1500.940,25323.111,3,3,1
1773844573459,15,1.145731,104.636147,0.037586,0.026758,15000.0,10281.639,1776.726,22812.354,3,3,2
1773844573479,15,1.145731,104.685005,-0.018782,0.034422,15000.0,10292.987,1908.525,22949.660,3,3,2
1773844573502,15,1.145731,104.660591,0.046157,0.024081,15000.0,10170.043,2044.903,22426.564,3,3,1
1773844573525,15,1.145731,104.720596,0.003928,0.027367,15000.0,10220.579,2308.954,23083.941,3,3,2
1773844573546,15,1.137504,104.720596,0.002001,0.014178,15000.0,9846.827,2240.921,21074.285,3,3,1
1773844573568,15,1.137504,104.720596,0.004212,0.007503,15000.0,9871.850,2767.202,20336.971,3,3,1
1773844573586,15,1.137504,104.720596,0.044021,0.020064,15000.0,10168.372,2901.069,20599.580,3,3,1
1773844573610,15,1.137504,104.777824,0.047382,0.020309,15000.0,10280.920,3491.895,20059.436,3,3,1
1773844573629,15,1.130394,104.839424,0.005767,0.020677,15000.0,10167.712,3233.174,19061.275,2,2,1
1773844573652,15,1.130394,104.839424,-0.003668,0.019543,15000.0,9707.973,2380.228,19703.342,2,2,1
1773844573675,15,1.130394,104.839424,-0.058347,0.007031,15000.0,9268.668,1634.342,20938.389,1,1,1
